latency,tokens,tps
1.8146385839936556,42,23.14510468942329
7.759564792009769,2,0.25774641408490506
8.297152624989394,274,33.023377101051004
4.0540361250023125,239,58.95359405556942
5.311930500000017,231,43.487014749157446
4.906158792000497,133,27.10878421156217
3.0372471249866067,162,53.337773758108135
1.8288727080071112,107,58.505985425631906
0.5280516659986461,29,54.918868488286066
6.460057374992175,345,53.40509843388471
6.838786375010386,371,54.24939158147582
8.53400783300458,482,56.47991066236244
0.5257262090017321,27,51.35753085483141
2.5446100840053987,91,35.76186409540572
1.8054124170012074,118,65.35902760433994
2.4675819170079194,123,49.84636949728678
2.0379135000112,58,28.460481762195126
6.6763389169937,317,47.48111261894153
6.43845070801035,396,61.50547980546307
3.0738400830014143,106,34.48455259145999
1.0851266249956097,33,30.41119740300678
4.8118428330053575,202,41.97975848555216
6.040353208998567,365,60.42692991135753
6.757914375004475,310,45.87214084075973
5.4271741670090705,257,47.35429379846738
5.630151707999175,338,60.033906283516
3.0200581249955576,184,60.92597969460295
1.0630710409895983,14,13.169392693613018
2.1791192090022378,88,40.383288640869225
4.4885277499997756,192,42.7757186084033
1.5343457909912104,89,58.00517753074727
8.600863916988601,323,37.55436699353002
8.601707499998156,427,49.64130668243387
3.6765099589974852,206,56.03139996829284
2.0549325839965604,83,40.39061945213621
7.367848084002617,468,63.51922497101174
2.46128704099101,130,52.817894798510345
0.5276291659974959,26,49.277033332390495
2.23564791699755,118,52.781119559502315
5.833679999996093,338,57.93941388629928
2.9720654170087073,65,21.870312688278748
2.558139916989603,132,51.599992292578136
2.35711320801056,144,61.09167752767303
5.93401041701145,245,41.28742330779216
7.170302291007829,399,55.646189491952114
4.919498332994408,243,49.395280484237986
2.9159279160085134,143,49.04099282253399
5.563296791995526,300,53.92485988373659
2.0611349579994567,122,59.19068983159334
8.601148166009807,538,62.54978865799329
2.5138943749916507,136,54.099329451919274
2.025385290995473,119,58.75425309399365
1.1809112909977557,75,63.5102742870993
2.0297873329982394,110,54.19286947540302
2.8850188750075176,166,57.53861835637642
2.977431000006618,182,61.12652148768367
5.216968499997165,244,46.770456827587246
2.459913416998461,136,55.286498728050596
4.5362435419956455,279,61.50463426777535
5.413578667008551,318,58.74118019896093
0.3998529169912217,23,57.52115095987892
4.121743041003356,222,53.86070839242772
5.797913125003106,321,55.36474815666163
5.168128999997862,201,38.8922180541707
1.8959238750103395,97,51.16239173868255
3.071077000000514,119,38.74862141196071
5.910730625008,263,44.49534527715751
4.431874000001699,286,64.53252055448561
8.555088708002586,538,62.886548388065805
2.0096101249946514,127,63.196337647999265
4.764327457989566,274,57.510740480382836
6.2107200830068905,231,37.19375481629538
5.965884332996211,270,45.25733067043884
2.172396292007761,120,55.2385402430853
4.9289691250014585,234,47.47443006146458
3.373802957998123,167,49.49903775622124
5.406303583004046,318,58.82022626322833
1.2803877919941442,71,55.45195013880976
6.11106483299227,286,46.80035440893215
7.679564916004892,314,40.88773302060332
1.6751150000054622,96,57.30949815367122
4.875291958000162,292,59.89384892546579
4.50795145900338,282,62.556130553886824
5.523882124994998,330,59.74059412071521
0.6480704580026213,29,44.74822087922221
8.556750417003059,560,65.44540540614904
6.755986167001538,237,35.08000077880356
1.3443149999948218,74,55.04662225764426
4.282472833991051,197,46.001459352260696
3.9336902080103755,191,48.554916605038414
4.17155924999679,250,59.9296294305762
0.45673900000110734,15,32.84151342443635
7.786101958001382,314,40.32826717319289
2.8470206659985706,201,70.60011976748359
2.220061957996222,135,60.809113688812516
5.316539791994728,287,53.98247943749888
8.60780016699573,257,29.85664107136184
7.164444542009733,452,63.08932916566444
7.582475916002295,400,52.753217343668375
