latency,tokens,tps
6.378207299999758,332,52.05224358261491
5.938493799999833,309,52.03339607763987
1.0350777999997263,39,37.67832717503004
3.3250567999998566,166,49.92395919372179
5.427762499999972,296,54.53444213891112
3.591914699999961,193,53.73178822982686
6.306959699999879,343,54.38436525922412
4.885523599999942,266,54.4465694526587
2.5549683000003824,140,54.79520039445462
5.425565600000027,296,54.55652402396508
9.383648400000311,512,54.56299918483551
7.742869199999859,423,54.63091123895102
7.737471599999935,423,54.66902133766844
2.3396443000001454,127,54.2817555642933
9.05419780000011,495,54.670773814991534
9.138332199999695,501,54.824008258313995
7.539181199999803,413,54.78048464997907
5.062413000000106,276,54.5194554454554
6.488694600000144,357,55.01877064764183
3.556493500000215,195,54.82928620563715
5.381025000000136,296,55.008107191472355
4.715457400000105,258,54.71367422383972
3.7256508999998914,203,54.487123310454535
4.160012099999676,227,54.5671489753642
8.518237799999952,468,54.94094095377364
5.531505200000083,304,54.957916337129255
4.6919481999998425,258,54.98781934549249
5.719568099999833,314,54.89925017240535
3.8963760999999977,213,54.66618071084055
6.67308039999989,367,54.99708950007646
1.7690177000004041,96,54.26740501238516
9.315036899999996,512,54.96489230225167
4.505457700000079,247,54.822399065026325
7.192372200000136,395,54.91929352599307
7.2508161000000655,398,54.89037296091352
5.175407600000199,283,54.68168342914462
5.296392599999763,287,54.18782587982863
3.3788613000001533,182,53.86430037835283
8.18351259999963,448,54.74421827126169
2.8666228000001865,154,53.721752300299144
5.476413100000173,301,54.962982978765886
5.691226200000074,313,54.996935458301756
9.294031200000063,512,55.08911999348534
1.8952977000003557,102,53.81740293357653
7.446661200000108,408,54.78965526187684
3.9936130999999477,218,54.5871606841441
5.999845899999855,322,53.6680450409581
3.908865700000206,205,52.44488190013517
4.746753800000079,250,52.66757252082378
2.324751699999979,118,50.75810891976165
1.7376447000001463,93,53.520722619527554
3.4604246999997486,184,53.17266403745568
0.3601618000002418,16,44.42447810953094
3.420487399999729,183,53.50114723416742
6.586111799999799,358,54.35680578638385
8.791030200000023,479,54.48735689703338
6.50836339999978,356,54.698851019906485
1.815534000000298,98,53.97860904834826
3.6380388000002313,198,54.424928068383274
6.241423299999951,341,54.63497404510325
0.29496089999975084,14,47.463918099015245
7.686246599999777,417,54.25274801878099
6.833535299999767,370,54.14474115616446
2.768966499999806,152,54.894127465973554
1.2478319000001648,61,48.8847896900151
2.347563700000137,124,52.820717921304016
3.417681100000209,186,54.42286584315565
9.300838300000123,512,55.04880135374391
3.436761899999965,188,54.702654844957955
1.4109655000002022,76,53.863825869582996
0.5385894000000917,28,51.98765515993303
0.6137301999997362,32,52.14017494986193
4.554174599999897,250,54.89468936917914
8.973959699999796,494,55.04816340996174
6.09230129999969,334,54.823289846156655
9.309121499999947,512,54.99981926328955
3.5013309999999365,191,54.55068372570416
9.296805699999823,512,55.072679425795656
4.781706799999938,262,54.79215078599202
5.555827799999861,305,54.897309812231335
3.8292443000000276,209,54.579959810868814
7.716864199999691,422,54.68542520160157
3.724561900000026,204,54.77154239267673
9.371290800000224,512,54.63494954184836
8.847892799999954,483,54.589268983910216
0.7308880000000499,36,49.25515263624186
5.6238978999999745,308,54.766285853091574
4.4888089999999465,245,54.58017928586467
2.9547498000001724,161,54.4885390972835
3.7397919,204,54.54848971676739
6.97333320000007,384,55.06692265902282
3.1179415000001427,171,54.84387696176858
5.795427500000187,319,55.04339412407276
9.199696499999845,512,55.65400989043591
9.172398299999713,512,55.81964315701554
