latency,tokens,tps
7.33141089999117,256,34.918244726988135
6.87153400000534,256,37.255145648671906
6.682118199998513,256,38.31120497091131
6.711151199997403,256,38.145467501924124
6.914675600011833,256,37.022705736124756
6.323468900023727,256,40.48410833475269
6.26876030000858,256,40.83742043855938
6.037524199986365,256,42.4014863576991
6.254510200000368,256,40.93046326792863
6.323548199987272,256,40.48360064694617
6.347739900025772,256,40.32931469025072
6.327176599996164,256,40.460384810525944
6.176881099992897,256,41.44486446408923
6.106988600018667,256,41.91918746978134
6.218905499990797,256,41.1647998189358
6.335160699993139,256,40.40939324558527
6.800014899985399,256,37.64697633244152
6.866081399988616,256,37.284731287983924
6.225263000000268,256,41.122760596618804
6.7899929999839514,256,37.702542550574805
