latency,tokens,tps
13.12182390000089,201,15.317992493405308
15.332554300000993,239,15.587748481020187
6.639210400000593,85,12.802727264072308
22.764358999998876,369,16.209549322254944
4.309613699999318,44,10.209731791043584
10.933670899999925,162,14.816615707721834
11.9427895000008,180,15.071855700042939
30.99067009999999,512,16.521101297515997
29.72318549999909,490,16.485447025858484
15.959567800000514,250,15.664584601093768
15.061135199999626,235,15.603073531934422
25.750728900000468,421,16.34905177383124
18.015880999999354,286,15.874882832541482
12.613436199999342,192,15.221863174763593
21.16149299999961,341,16.114174930852293
13.29164259999925,204,15.347990172411912
22.24387249999927,390,17.532918335151077
18.709772399999565,327,17.477497481476984
6.969210100000055,120,17.218594112982625
4.358881100000872,74,16.97683380259792
29.536067600000024,512,17.334738223581244
26.878309800000352,465,17.300194969848658
7.58333119999952,130,17.14286196546555
4.954736100000446,84,16.95347608926991
28.039846699999543,486,17.33247707092521
19.360309799998504,335,17.30344211744101
20.578444300001138,356,17.299655640148675
12.166436800000156,210,17.26060007972074
24.190359200001694,419,17.320949909663625
13.45776880000085,232,17.23911321763719
17.678256600000168,305,17.252832499331248
9.655789499998718,166,17.19175837460231
16.3690802000001,282,17.227602073817092
14.13136940000004,243,17.195785710619052
18.693911899999875,323,17.278352531446462
17.383891999999832,300,17.257355257384415
29.550892100000056,512,17.326042079115407
5.539881900000182,94,16.967870741070655
17.72651659999974,305,17.205862092499576
14.18634159999965,245,17.270132561872472
22.424273199998424,388,17.302678955946153
23.49554640000133,407,17.32243179498805
29.533128200000647,512,17.33646353114699
29.525484800000413,512,17.34095150234393
29.52750979999837,512,17.33976225790731
3.38885560000017,57,16.819837351581796
29.51891699999942,512,17.344809770629798
29.513128499998857,512,17.34821166112633
7.5334457000008115,128,16.99089700745918
29.5230262999994,512,17.34239555245088
14.919814799999585,258,17.29243984985706
4.828484299998308,81,16.77545063158399
21.376396400000885,370,17.308810759141082
23.177451999999903,401,17.301297830322405
5.543214499999522,93,16.777268857268293
24.953835500000423,434,17.392115933440078
10.843516700000691,188,17.337548804622397
10.61727289999908,184,17.330250595707675
12.378907499998604,215,17.36825321620864
17.99697279999964,312,17.33624890514955
12.86581010000009,222,17.255034721832125
10.640240099999573,183,17.198860014447167
19.54327310000008,339,17.346122027021085
17.99977790000048,312,17.333547210045946
29.61568729999999,512,17.2881349945912
11.36586030000035,196,17.24462511649857
28.979991399999562,501,17.287789809351274
29.64571149999938,512,17.270626140985375
16.1765321999992,280,17.309024983736244
15.765876700001172,273,17.315878158553637
26.098610900000494,451,17.280613199225538
18.670387299998765,322,17.246562421338805
11.403776500001186,197,17.274979038740327
18.90701309999895,326,17.24227926832177
18.514531099999658,319,17.229709911476284
18.87753089999933,325,17.216234565931053
29.454014599999937,512,17.383029340930698
16.481259899999714,283,17.171017368642122
3.665554199998951,62,16.914222684258153
15.581638899999234,267,17.135553051483765
29.27859609999905,512,17.487177262574303
12.192400399999315,208,17.05980718940396
25.071268800000325,438,17.470196801527425
4.971715499999846,83,16.69443877068239
4.801191000000472,80,16.662532275844086
27.342109499999424,488,17.847927936943208
15.330312300000514,268,17.48170518352656
2.7050460999998904,45,16.63557600737445
17.620218800000657,310,17.593425116831604
6.475952900000266,110,16.98591723852647
21.226669599998786,378,17.80778648384962
2.4186392999999953,40,16.53822461249186
15.65325219999977,276,17.632118646884386
13.10755920000156,230,17.54712654663979
15.250939100000323,269,17.638258092578333
15.156298699999752,269,17.748396579173015
1.7022177999988344,27,15.861660006151086
9.990739999999278,176,17.616312705566628
2.733361700000387,46,16.829093639525823
19.815732600000047,358,18.06645291529616
