latency,tokens,tps
6.135716125005274,42,6.845166748969159
8.690180334000615,2,0.2301448212961628
9.505762667002273,349,36.714571173915104
6.131988542008912,123,20.058745895781428
6.1300871659914264,240,39.15115617465849
6.126731332988129,133,21.70814954523773
6.126060583002982,169,27.587059858483567
6.12397562499973,107,17.472309909790784
7.1650846660049865,28,3.907839377369405
7.162979707994964,361,50.398020756232164
7.641300000002957,380,49.72975802544763
9.61541991699778,474,49.295819016918905
7.158949250006117,27,3.771503199296591
7.157906208987697,91,12.713214918314726
4.609658582994598,118,25.59842510577931
3.791831958005787,123,32.43814635305953
5.424123165998026,50,9.218079765119072
7.74688537500333,341,44.01769014167883
7.469385042000795,380,50.87433541894513
5.418552000002819,110,20.30062644041116
2.448400583001785,46,18.78777530088771
5.418480083011673,202,37.27982698198373
6.84807725000428,365,53.299632389481566
7.7812642920034705,352,45.23686470355954
6.244156791988644,300,48.04491783180476
6.450076666005771,332,51.4722564073943
3.5839328750007553,175,48.82903952266771
3.5822460839990526,14,3.9081625526884665
2.5969069580023643,88,33.88646625510712
5.058093457992072,223,44.08775793726141
2.485220542002935,89,35.81171107183569
9.61995583299722,323,33.57603772899706
9.698878666997189,431,44.4381267977486
4.195144541008631,206,49.104386746701174
3.2770407919888385,83,25.32772866389229
8.296492082998157,458,55.20405436637138
2.968876625003759,128,43.113950550180896
6.450735999998869,26,4.03054783206204
5.792280624998966,118,20.371941147105776
6.551439290997223,335,51.13380207313318
5.321912707993761,117,21.984577053332828
5.324615707999328,132,24.79052146461809
2.6195738750102464,143,54.58903120242817
6.349805083998945,245,38.58386151369945
7.88427920799586,399,50.60703578271978
6.1415260000067065,254,41.357799348195
6.140899165999144,143,23.286492113689256
6.128072084000451,302,49.2814046343352
9.420849374990212,284,30.14590178608976
9.511105416997452,534,56.1448934259187
4.505048457998782,136,30.18835452447352
4.504061457992066,119,26.42059863300596
4.500978750002105,75,16.663042454924927
4.3419945830100914,105,24.182434591433474
3.2316396669921232,166,51.367113015575136
5.787606750003761,182,31.44650420484801
5.7876509170018835,245,42.331509538746474
5.786010041003465,136,23.50497130772583
5.797398124996107,265,45.71016071113418
6.19633583301038,318,51.320652813213535
5.3239139590004925,23,4.320129922670276
4.522631749990978,187,41.3476069548163
6.493862083007116,322,49.58528467098139
6.491788249986712,214,32.96472277887962
2.1421157919976395,97,45.282332711595494
3.5426527909876313,152,42.90570060568227
6.723574542003917,332,49.37849620405184
5.01901583300787,286,56.983283080938534
9.504093708004802,516,54.29239397812336
4.584452915994916,127,27.70232399091801
5.26016454200726,261,49.618219718351874
6.844141041001421,214,31.267619810577127
6.644524792005541,273,41.08645968609584
5.381607165996684,115,21.369081103990574
5.473591542002396,226,41.28916055678549
5.142256666003959,189,36.75429140857561
5.934773541986942,319,53.75099786759511
3.2259146249998594,71,22.009261946913146
7.030974542009062,331,47.077399871429286
8.523052207994624,356,41.769074189886105
1.900164542006678,84,44.20669796905661
6.702222499996424,292,43.567637451629786
5.764246416991227,282,48.92226660691511
6.078427000000374,347,57.08713784009887
5.442606875003548,29,5.328328991239348
9.428472416999284,559,59.28850138991104
7.550780874997145,348,46.08794848653737
5.2560662500036415,74,14.078970180398455
4.7253756249992875,193,40.84331391116216
4.948405666000326,187,37.78994945480035
4.942928125004983,252,50.981926831021035
3.7683252499991795,20,5.3073974970723015
8.538963290993706,304,35.60151152314212
3.182231792001403,201,63.163217872820304
8.00860274999286,132,16.482275887653145
8.006203625001945,279,34.847977027305774
9.331817166996188,278,29.790553653708713
7.997196167008951,444,55.51945841114229
8.093511125000077,400,49.422308046805355
