latency,tokens,tps
3.2869504589762073,97,29.51063644269612
3.6746081250021234,109,29.663026992827163
0.9789542079961393,22,22.472961268569122
5.9264219170145225,183,30.878665502132787
7.750918708014069,206,26.577494586158686
0.9530327919928823,31,32.527736989171224
9.370765708998078,145,15.47365546240974
10.155702624993864,196,19.299501692539803
3.3104597500059754,111,33.530085964585325
4.755506707995664,124,26.07503418962963
14.65716279199114,495,33.77188389218644
4.561991082999157,80,17.53620262392231
11.972737165982835,325,27.145004145200488
15.736361290997593,390,24.78336591211273
3.9560320829914417,75,18.958390232085044
12.854324290994555,373,29.01747237397109
2.0006168329855427,40,19.99383357197268
5.8642510829959065,148,25.237664265287616
16.069485459011048,501,31.17710279385838
8.799995499983197,208,23.636375723191808
12.611812915973132,284,22.518570636288768
1.9484842919919174,33,16.936241228952586
12.255290333006997,349,28.47749751468909
9.989252584025962,302,30.23249211687118
5.725406290992396,188,32.836097640053
11.433608917024685,338,29.561969667924952
2.9157555419951677,89,30.523820916447562
12.710839499981375,447,35.166835361319364
4.144202125025913,70,16.891068024236944
10.567564957978902,367,34.728908831821414
0.9699012920027599,28,28.8689171061753
3.7625082079903223,79,20.996631936172296
4.398089291993529,120,27.284575649351453
8.396587166993413,188,22.390049226073554
6.875411707995227,198,28.79827542105606
4.0319533750007395,124,30.754323888970383
4.134065874997759,143,34.59064376909028
4.697656542004552,152,32.35655877369434
5.520288041996537,154,27.897095011785368
13.845518666988937,481,34.74048257555134
16.052978040999733,383,23.858501458222133
15.989096000004793,387,24.20399502260065
10.814448624994839,364,33.65867392986702
5.356115874979878,161,30.05909576230086
10.625951832975261,209,19.66882621765848
9.19035704099224,258,28.072902809893986
4.5479317079880275,135,29.683823036059405
2.169900749984663,79,36.40719512196969
3.822435416019289,113,29.56230457849802
13.105875709006796,421,32.12299653587244
3.835097125003813,130,33.89744659983566
10.397675666987197,315,30.295232327752878
5.4560374170250725,183,33.540825696862896
5.549531124997884,182,32.79556342700383
0.7536580419982783,22,29.190957667841428
4.578561542002717,132,28.830015451154477
9.742927874991437,249,25.55699920956449
16.0431136660045,392,24.43415961270981
16.025301167013822,544,33.94631990566014
8.42938395901001,280,33.21713678740583
7.588252667017514,210,27.6743552455454
10.068339500023285,308,30.590943024844137
5.671125832974212,191,33.67937965499707
10.537864040990826,313,29.702413960027716
3.717565917002503,105,28.244287349358466
9.540696250012843,241,25.260210962032836
8.11088908399688,243,29.959724203287287
3.987225499993656,118,29.594513779114763
10.92449558302178,308,28.193521399621947
2.28898541702074,83,36.26060672244464
8.84851912499289,291,32.88685890705286
6.171625832997961,126,20.416014095720637
9.102998791000573,157,17.24706369896629
11.489160291006556,169,14.70951712043649
11.131960333994357,250,22.457859397554582
15.885268542013364,544,34.24556522675261
3.1618976249883417,85,26.882590798718034
1.2323964169772808,40,32.4570888465488
9.959652833000291,339,34.03733098775875
2.3299387500155717,72,30.902099894050348
8.97138933298993,283,31.544723954777194
8.142146625003079,276,33.89769463896084
11.828754542017123,293,24.770147944082332
0.775156292016618,18,23.22112351455197
10.290185582998674,332,32.263752419443875
14.394750833016587,390,27.093209498664937
7.927150500006974,228,28.761911357656125
12.494104707991937,189,15.127134309920173
7.279250916995807,211,28.986499078820195
7.6881311670003925,256,33.298079135125
5.253712792007718,195,37.11660833394745
15.80022174998885,549,34.74634778466874
9.498288791015511,283,29.79484054724588
14.070152166998014,371,26.36787403551983
12.15203479200136,455,37.442289113547254
15.183378499990795,551,36.28968348515675
20.24145137501182,464,22.923257399062326
39.65516983298585,126,3.1773915111363626
