latency,tokens,tps
1.1728097919985885,50,42.63265905615851
4.6042682499974035,354,76.88518148355054
4.923124207998626,317,64.39000655010256
1.5636689590028254,122,78.02162938490586
15.327186208000057,211,13.766388503185803
3.074046791996807,187,60.83186517747523
2.067332709004404,178,86.10128366116845
2.0657642500009388,102,49.37639907358918
1.9051085420069285,24,12.597707411839801
3.546182374993805,343,96.72373378726728
3.8132825000066077,365,95.71805917850763
4.828352750002523,516,106.86874524644671
2.035234875002061,23,11.300906977616876
2.0366517910006223,68,33.38813257154336
1.0687926660029916,111,103.85550306507184
1.5158872089959914,143,94.33419528271655
1.2189206250041025,81,66.452235148394
3.805788790996303,304,79.87831608501243
3.654929959011497,354,96.85548121850793
1.784018708000076,131,73.42972324928917
1.5718936659977771,39,24.810838572368898
2.6404202910052845,169,64.00496185236359
3.390823666995857,308,90.83338747392797
3.870103667009971,386,99.73893032643807
3.044802249991335,299,98.200137628265
2.9242956250091083,309,105.66647139139278
1.769541957997717,182,102.8514747431803
1.580392292002216,14,8.858560036548425
1.526042083001812,76,49.80203419456406
2.488229708993458,214,86.00492118011385
0.92465745798836,84,90.84445193655425
4.828587540992885,331,68.55006711381641
4.827644541990594,432,89.4846329804291
2.0725097079994157,208,100.36141167260513
2.0361927920021117,72,35.36010945663211
3.911189666003338,410,104.82743998936769
3.376392834004946,119,35.2447140633357
2.3307977500080597,24,10.296903710292757
2.1045604160026414,128,60.82030196268756
3.309329625000828,332,100.32243312719775
1.983214959007455,93,46.89355512250874
1.7213223339931574,145,84.23756384060047
1.5554292919987347,149,95.79348978861921
1.7091122919955524,128,74.89268001843678
3.266947624986642,270,82.64595304037174
4.059943957996438,315,77.58727786859671
2.839295707992278,243,85.58460442002713
2.2828596250037663,159,69.64948622267464
3.1346799169987207,322,102.72181164458311
2.3069187919900287,256,110.97052956041225
4.941201082998305,538,108.88041003859396
2.7087430419924203,163,60.175512211045714
1.2042101249971893,120,99.65038286011762
1.203663541993592,75,62.309771280253074
1.2701858750078827,111,87.38878473145604
1.7288038329861593,159,91.9711056663726
1.8045547910005553,180,99.74759475172101
3.1731775410007685,239,75.31882376950874
1.477185833005933,136,92.06695390738544
2.7644252500031143,300,108.52165382285595
3.284849374991609,282,85.84868522341922
2.2747866660065483,20,8.792033248159731
2.4683820419886615,174,70.49151915714644
3.3370239159994526,322,96.49316519913512
3.011897541990038,269,89.31246705764924
1.849384667002596,187,101.1147130916153
2.049452374994871,172,83.92485821995763
2.6495490840025013,280,105.67835926897502
2.5456737499916926,289,113.52593787830946
4.772193333003088,499,104.56407885847007
1.890540417007287,114,60.30021837907134
2.6847045830072602,289,107.6468531507023
3.5476270420040237,240,67.65085426353782
3.3611056660010945,261,77.65301836241497
1.2791068750084378,104,81.30673208938381
2.7748410839994904,243,87.57258258903761
2.765477374996408,170,61.472207849909026
3.000261583001702,322,107.32397529079628
2.094347125006607,74,35.33320676235395
3.509765333001269,283,80.63217142725641
4.2933359169983305,330,76.8633077820564
0.9973906249942956,101,101.2642363673487
2.7389149160007946,284,103.69069821806674
2.4672428329940885,282,114.29762657686304
3.111492083000485,328,105.41566272722183
2.559158292002394,32,12.50411125408028
4.824122958991211,1,0.20729156543081015
3.7363793330005137,222,59.41580878559299
2.3520009170024423,72,30.612232962800853
2.40863525000168,189,78.46767168248832
2.194823792000534,195,88.84540103434078
2.3819044999981998,256,107.47702101414792
1.813831499996013,15,8.269786912418805
4.3383573750033975,293,67.53708251150483
1.6639834160014288,193,115.98673288690654
1.10471741699439,110,99.57297523132885
2.8339430000050925,330,116.44553189651556
4.410208209010307,1,0.22674666424069118
3.5903489999909652,440,122.55076038599792
3.8670867909968365,410,106.02296306215368
