latency,tokens,tps
4.6656177999975625,256,54.869475163639365
4.312526199995773,256,59.3619581952339
4.326905399997486,256,59.164686151943314
4.303078400000231,256,59.492292773468
4.540733600006206,256,56.378555218401296
4.304679099994246,256,59.470170494321444
4.323380200017709,256,59.21292788428632
4.306565500010038,256,59.44412084279301
4.300053799990565,256,59.53413885206779
4.30091910000192,256,59.52216120500516
4.301676699978998,256,59.511678318654184
4.304662199981976,256,59.47040397294633
4.3010490000015125,256,59.52036352059927
4.304942199989455,256,59.46653592715533
4.2997684000001755,256,59.53809047017266
4.302894099993864,256,59.494840925870115
4.320696399983717,256,59.2497079871117
4.30652850001934,256,59.44463156318375
4.3036770000180695,256,59.48401796857087
4.314383399992948,256,59.33640482679829
